timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,lower_width,upper_width,wing_mode,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,entry_slippage_cost,entry_commission_cost,paper_spread_entry_penalty,paper_spread_close_penalty,paper_spread_penalty_round_trip,modeled_max_loss,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,close_slippage_cost,close_commission_cost,stress_profile,primary_return_pct
2025-12-23T16:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6893.75,6880.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.75,,,,,,,,,,
2025-12-23T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6895.87,6885.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23T16:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6897.91,6885.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.91,,,,,,,,,,
2025-12-23T17:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6898.48,6890.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6908.02,6875.0,405.0,Session window closed.,PRIMARY,6825.0,6875.0,6925.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.1633,16.6181,-1.0627,3.4181,1.026,0.4,0.026,conservative,
2025-12-23T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6908.02,6885.0,406.0,Session window closed.,SUPPLEMENTAL,6835.0,6885.0,6935.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.6205,17.156,-0.6055,3.956,1.026,0.4,0.026,conservative,
2025-12-24T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6912.2,6905.0,407.0,Opened the primary butterfly corridor layer.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-24T14:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6915.33,6910.0,408.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-24T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6923.55,6910.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.55,,,,,,,,,,
2025-12-24T16:00:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.54,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24T16:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6927.84,6915.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.84,,,,,,,,,,
2025-12-24T16:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6927.32,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6928.88,6915.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.88,,,,,,,,,,
2025-12-24T17:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6932.82,6925.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26T14:30:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6938.77,6905.0,407.0,Session window closed.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.4898,18.1787,0.2638,4.9787,1.026,0.4,0.026,conservative,
2025-12-26T14:30:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6938.77,6910.0,408.0,Session window closed.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.8942,18.6545,0.6682,5.4545,1.026,0.4,0.026,conservative,
2025-12-26T14:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6937.53,6930.0,409.0,Opened the primary butterfly corridor layer.,PRIMARY,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-26T17:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6926.94,6930.0,410.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-26T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6931.67,6930.0,409.0,Session window closed.,PRIMARY,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.6866,18.4102,0.4606,5.2102,1.026,0.4,0.026,conservative,
2025-12-26T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6931.67,6930.0,410.0,Session window closed.,SUPPLEMENTAL,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.5618,18.2634,0.3358,5.0634,1.026,0.4,0.026,conservative,
2025-12-29T14:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6903.78,6925.0,411.0,Opened the primary butterfly corridor layer.,PRIMARY,6875.0,6925.0,6975.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-29T15:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6901.59,6925.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,23.41,,,,,,,,,,
2025-12-29T15:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6907.62,6920.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29T15:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6908.98,6915.0,412.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6865.0,6915.0,6965.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-29T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6902.83,6920.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,17.17,,,,,,,,,,
2025-12-29T16:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6902.85,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6899.71,6915.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.29,,,,,,,,,,
2025-12-29T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6897.73,6910.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6896.61,6910.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.39,,,,,,,,,,
2025-12-29T16:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6898.34,6910.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6908.93,6925.0,411.0,Session window closed.,PRIMARY,6875.0,6925.0,6975.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.9843,17.584,-0.2417,4.384,1.026,0.4,0.026,conservative,
2025-12-29T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6908.93,6915.0,412.0,Session window closed.,SUPPLEMENTAL,6865.0,6915.0,6965.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.4371,18.1167,0.2111,4.9167,1.026,0.4,0.026,conservative,
2025-12-30T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6908.0,6905.0,413.0,Opened the primary butterfly corridor layer.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-30T15:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6897.17,6900.0,414.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6850.0,6900.0,6950.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-30T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6904.89,6905.0,413.0,Session window closed.,PRIMARY,6855.0,6905.0,6955.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.7671,18.505,0.5411,5.305,1.026,0.4,0.026,conservative,
2025-12-30T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6904.89,6900.0,414.0,Session window closed.,SUPPLEMENTAL,6850.0,6900.0,6950.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.5075,18.1995,0.2815,4.9995,1.026,0.4,0.026,conservative,
2025-12-31T14:50:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6890.42,6900.0,415.0,Opened the primary butterfly corridor layer.,PRIMARY,6850.0,6900.0,6950.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-31T14:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6886.51,6900.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.49,,,,,,,,,,
2025-12-31T15:35:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6878.43,6895.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,16.57,9.0,,,,,,,,,
2025-12-31T15:40:00+00:00,SPX,REBUILT,REBUILD,6878.24,6900.0,415.0,Removed prior layers for rebuild.,PRIMARY,6850.0,6900.0,6950.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.5066,17.022,-0.7194,3.822,1.026,0.4,0.026,conservative,
2025-12-31T15:40:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6878.24,6895.0,416.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6845.0,6895.0,6945.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-31T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6875.65,6895.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,19.35,,,,,,,,,,
2025-12-31T16:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6878.51,6885.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31T16:30:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6875.37,6880.0,417.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6830.0,6880.0,6930.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2025-12-31T20:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6863.55,6880.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.45,,,,,,,,,,
2025-12-31T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6859.84,6895.0,416.0,Session window closed.,PRIMARY,6845.0,6895.0,6945.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.0362,16.4686,-1.1898,3.2686,1.026,0.4,0.026,conservative,
2025-12-31T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6859.84,6880.0,417.0,Session window closed.,SUPPLEMENTAL,6830.0,6880.0,6930.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.718,17.2707,-0.508,4.0707,1.026,0.4,0.026,conservative,
2026-01-02T15:40:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6867.57,6870.0,418.0,Opened the primary butterfly corridor layer.,PRIMARY,6820.0,6870.0,6920.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-02T15:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6855.03,6860.0,419.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6810.0,6860.0,6910.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-02T15:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6840.19,6865.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,24.81,,,,,,,,,,
2026-01-02T16:20:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6847.93,6860.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02T16:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6844.32,6860.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.68,,,,,,,,,,
2026-01-02T16:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6849.72,6860.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6844.65,6860.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,15.35,,,,,,,,,,
2026-01-02T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6848.74,6855.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02T19:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6854.29,6840.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.29,,,,,,,,,,
2026-01-02T19:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6857.49,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02T20:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6859.77,6845.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.77,,,,,,,,,,
2026-01-02T20:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6856.42,6845.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6856.52,6870.0,418.0,Session window closed.,PRIMARY,6820.0,6870.0,6920.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.0735,17.689,-0.1525,4.489,1.026,0.4,0.026,conservative,
2026-01-02T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6856.52,6860.0,419.0,Session window closed.,SUPPLEMENTAL,6810.0,6860.0,6910.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.5426,18.2408,0.3166,5.0408,1.026,0.4,0.026,conservative,
2026-01-05T16:30:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6911.36,6890.0,420.0,Opened the primary butterfly corridor layer.,PRIMARY,6840.0,6890.0,6940.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-05T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6914.88,6890.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,24.88,,,,,,,,,,
2026-01-05T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6916.16,6905.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05T17:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6913.16,6910.0,421.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-05T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6906.31,6890.0,420.0,Session window closed.,PRIMARY,6840.0,6890.0,6940.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.8997,17.4845,-0.3263,4.2845,1.026,0.4,0.026,conservative,
2026-01-05T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6906.31,6910.0,421.0,Session window closed.,SUPPLEMENTAL,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.4532,18.1357,0.2272,4.9357,1.026,0.4,0.026,conservative,
2026-01-06T15:20:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6931.33,6910.0,422.0,Opened the primary butterfly corridor layer.,PRIMARY,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-06T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6932.52,6910.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,22.52,,,,,,,,,,
2026-01-06T15:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.43,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-06T15:45:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6924.69,6920.0,423.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6870.0,6920.0,6970.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-06T17:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6933.71,6920.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.71,,,,,,,,,,
2026-01-06T17:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6934.63,6925.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-06T18:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6939.5,6925.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,,,,
2026-01-06T19:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6946.24,6930.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,,,,,,,,,,16.24,8.0,,,,,,,,,
2026-01-06T19:20:00+00:00,SPX,REBUILT,REBUILD,6946.63,6910.0,422.0,Removed prior layers for rebuild.,PRIMARY,6860.0,6910.0,6960.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,12.9382,16.3533,-1.2878,3.1533,1.026,0.4,0.026,conservative,
2026-01-06T19:20:00+00:00,SPX,REBUILT,REBUILD,6946.63,6920.0,423.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6870.0,6920.0,6970.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.3937,16.8891,-0.8323,3.6891,1.026,0.4,0.026,conservative,
2026-01-06T19:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6946.63,6930.0,424.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-06T19:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6945.4,6940.0,425.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6890.0,6940.0,6990.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-06T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6947.29,6930.0,424.0,Session window closed.,PRIMARY,6880.0,6930.0,6980.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.725,17.279,-0.501,4.079,1.026,0.4,0.026,conservative,
2026-01-06T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6947.29,6940.0,425.0,Session window closed.,SUPPLEMENTAL,6890.0,6940.0,6990.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,14.1702,17.8028,-0.0558,4.6028,1.026,0.4,0.026,conservative,
2026-01-07T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6953.24,6945.0,426.0,Opened the primary butterfly corridor layer.,PRIMARY,6895.0,6945.0,6995.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-07T16:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6953.5,6950.0,427.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6900.0,6950.0,7000.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-07T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6962.64,6950.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.64,,,,,,,,,,
2026-01-07T17:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6961.07,6955.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-07T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6942.4,6955.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,12.6,,,,,,,,,,
2026-01-07T19:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6946.1,6955.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-07T20:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6933.73,6950.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,16.27,,,,,,,,,,
2026-01-07T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6919.75,6945.0,426.0,Session window closed.,PRIMARY,6895.0,6945.0,6995.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.5462,17.0686,-0.6798,3.8686,1.026,0.4,0.026,conservative,
2026-01-07T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6919.75,6950.0,427.0,Session window closed.,SUPPLEMENTAL,6900.0,6950.0,7000.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,,1.026,,,0.6,0.6,1.2,,1.0,100.0,,,13.2594,16.7312,-0.9666,3.5312,1.026,0.4,0.026,conservative,
2026-01-08T14:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6908.37,6935.0,428.0,Opened the primary butterfly corridor layer.,PRIMARY,6885.0,6935.0,6985.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-08T15:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6910.57,6935.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,24.43,,,,,,,,,,
2026-01-08T15:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.39,6935.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08T15:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6921.96,6935.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.04,,,,,,,,,,
2026-01-08T15:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.28,6930.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08T15:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6921.84,6925.0,429.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6875.0,6925.0,6975.0,50.0,50.0,50.0,symmetric,7.0,14.226,13.2,1.026,1.026,0.4,0.026,0.6,0.6,1.2,14.226,1.0,100.0,,,,,,,,,,,
2026-01-08T15:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6911.76,6925.0,,Corridor drift started.,,,,,,,,,,,,,,,,,,,,,,13.24,,,,,,,,,,
2026-01-08T15:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.68,6925.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
