timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,entry_debit,friction_cost,entry_friction_cost,contracts_per_layer,option_multiplier,drift_distance,drift_count,close_value,gross_close_value,realized_pnl,gross_realized_pnl,close_friction_cost,stress_profile
2026-01-22T18:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6931.29,6930.0,977.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6900.0,6930.0,6960.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-22T19:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6922.91,6925.0,978.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6895.0,6925.0,6955.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-22T19:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6919.78,6930.0,,Corridor drift started.,,,,,,,,,,,,,10.22,,,,,,,
2026-01-22T20:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6915.61,6925.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-22T20:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6912.25,6925.0,,Corridor drift started.,,,,,,,,,,,,,12.75,,,,,,,
2026-01-22T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6902.72,6915.0,976.0,Session window closed.,PRIMARY,6885.0,6915.0,6945.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.214,10.27,3.558,3.67,0.056,none
2026-01-22T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6902.72,6930.0,977.0,Session window closed.,SUPPLEMENTAL,6900.0,6930.0,6960.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.5213,8.5773,1.8653,1.9773,0.056,none
2026-01-22T20:35:00+00:00,SPX,SESSION_FLUSH,DRIFTING,6902.72,6925.0,978.0,Session window closed.,SUPPLEMENTAL,6895.0,6925.0,6955.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.021,9.077,2.365,2.477,0.056,none
2026-01-23T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6897.09,6920.0,979.0,Opened the primary butterfly corridor layer.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6903.34,6915.0,,Corridor drift started.,,,,,,,,,,,,,11.66,,,,,,,
2026-01-23T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6911.09,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T15:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6907.58,6910.0,980.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6880.0,6910.0,6940.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T15:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6921.36,6920.0,981.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T15:45:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6926.97,6915.0,,Corridor drift started.,,,,,,,,,,,,,11.97,,,,,,,
2026-01-23T16:10:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6929.14,6915.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,14.14,6.0,,,,,,
2026-01-23T16:15:00+00:00,SPX,REBUILT,REBUILD,6930.5,6920.0,979.0,Removed prior layers for rebuild.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.3085,10.3645,3.6525,3.7645,0.056,none
2026-01-23T16:15:00+00:00,SPX,REBUILT,REBUILD,6930.5,6910.0,980.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6880.0,6910.0,6940.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.2107,9.2667,2.5547,2.6667,0.056,none
2026-01-23T16:15:00+00:00,SPX,REBUILT,REBUILD,6930.5,6920.0,981.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.2548,10.3108,3.5988,3.7108,0.056,none
2026-01-23T16:15:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6930.5,6915.0,982.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6885.0,6915.0,6945.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T16:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6927.81,6915.0,,Corridor drift started.,,,,,,,,,,,,,12.81,,,,,,,
2026-01-23T16:25:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6924.2,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T16:35:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6927.61,6915.0,,Corridor drift started.,,,,,,,,,,,,,12.61,,,,,,,
2026-01-23T16:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6923.51,6915.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T17:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6923.43,6920.0,983.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T17:40:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6911.38,6915.0,984.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6885.0,6915.0,6945.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-23T17:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6904.8,6920.0,,Corridor drift started.,,,,,,,,,,,,,15.2,,,,,,,
2026-01-23T18:05:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6911.02,6920.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T18:10:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6908.16,6920.0,,Corridor drift started.,,,,,,,,,,,,,11.84,,,,,,,
2026-01-23T18:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6911.21,6920.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T18:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6909.1,6920.0,,Corridor drift started.,,,,,,,,,,,,,10.9,,,,,,,
2026-01-23T18:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6914.18,6920.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-23T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6912.36,6915.0,982.0,Session window closed.,PRIMARY,6885.0,6915.0,6945.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.3778,11.4338,4.7218,4.8338,0.056,none
2026-01-23T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6912.36,6920.0,983.0,Session window closed.,SUPPLEMENTAL,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.7614,10.8174,4.1054,4.2174,0.056,none
2026-01-23T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6912.36,6915.0,984.0,Session window closed.,SUPPLEMENTAL,6885.0,6915.0,6945.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.2656,11.3216,4.6096,4.7216,0.056,none
2026-01-26T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6945.38,6920.0,985.0,Opened the primary butterfly corridor layer.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-26T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6947.75,6920.0,,Corridor drift started.,,,,,,,,,,,,,27.75,,,,,,,
2026-01-26T15:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6954.62,6925.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,29.62,6.0,,,,,,
2026-01-26T15:20:00+00:00,SPX,REBUILT,REBUILD,6956.8,6920.0,985.0,Removed prior layers for rebuild.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0349,-6.656,-6.5651,0.056,none
2026-01-26T15:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6956.8,6925.0,986.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6895.0,6925.0,6955.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-26T15:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6948.94,6925.0,,Corridor drift started.,,,,,,,,,,,,,23.94,,,,,,,
2026-01-26T16:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6952.33,6935.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,17.33,9.0,,,,,,
2026-01-26T16:10:00+00:00,SPX,REBUILT,REBUILD,6951.88,6925.0,986.0,Removed prior layers for rebuild.,PRIMARY,6895.0,6925.0,6955.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.5252,8.5812,1.8692,1.9812,0.056,none
2026-01-26T16:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6951.88,6935.0,987.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-26T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6948.49,6935.0,,Corridor drift started.,,,,,,,,,,,,,13.49,,,,,,,
2026-01-26T16:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6954.5,6945.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-26T16:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6954.61,6950.0,988.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6920.0,6950.0,6980.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-26T17:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6959.03,6945.0,,Corridor drift started.,,,,,,,,,,,,,14.03,,,,,,,
2026-01-26T17:10:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6958.42,6950.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-26T17:15:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6958.54,6955.0,989.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6925.0,6955.0,6985.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-26T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6959.84,6935.0,987.0,Session window closed.,PRIMARY,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,8.877,8.933,2.221,2.333,0.056,none
2026-01-26T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6959.84,6950.0,988.0,Session window closed.,SUPPLEMENTAL,6920.0,6950.0,6980.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.5219,10.5779,3.8659,3.9779,0.056,none
2026-01-26T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6959.84,6955.0,989.0,Session window closed.,SUPPLEMENTAL,6925.0,6955.0,6985.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.0546,11.1106,4.3986,4.5106,0.056,none
2026-01-27T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6968.28,6960.0,990.0,Opened the primary butterfly corridor layer.,PRIMARY,6930.0,6960.0,6990.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6976.9,6960.0,,Corridor drift started.,,,,,,,,,,,,,16.9,,,,,,,
2026-01-27T15:15:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6975.8,6965.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,10.8,6.0,,,,,,
2026-01-27T15:20:00+00:00,SPX,REBUILT,REBUILD,6974.93,6960.0,990.0,Removed prior layers for rebuild.,PRIMARY,6930.0,6960.0,6990.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.7808,9.8368,3.1248,3.2368,0.056,none
2026-01-27T15:20:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6974.93,6965.0,991.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6935.0,6965.0,6995.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T15:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6971.82,6970.0,992.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6940.0,6970.0,7000.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T15:30:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6976.37,6965.0,,Corridor drift started.,,,,,,,,,,,,,11.37,,,,,,,
2026-01-27T16:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6984.7,6970.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,14.7,8.0,,,,,,
2026-01-27T16:10:00+00:00,SPX,REBUILT,REBUILD,6985.88,6965.0,991.0,Removed prior layers for rebuild.,PRIMARY,6935.0,6965.0,6995.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.1627,9.2187,2.5067,2.6187,0.056,none
2026-01-27T16:10:00+00:00,SPX,REBUILT,REBUILD,6985.88,6970.0,992.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6940.0,6970.0,7000.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.6894,9.7454,3.0334,3.1454,0.056,none
2026-01-27T16:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6985.88,6970.0,993.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6940.0,6970.0,7000.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6987.8,6970.0,,Corridor drift started.,,,,,,,,,,,,,17.8,,,,,,,
2026-01-27T16:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6983.95,6975.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-27T17:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6984.08,6980.0,994.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6950.0,6980.0,7010.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T17:05:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6983.72,6980.0,995.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6950.0,6980.0,7010.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-27T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6983.56,6970.0,993.0,Session window closed.,PRIMARY,6940.0,6970.0,7000.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.151,10.207,3.495,3.607,0.056,none
2026-01-27T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6983.56,6980.0,994.0,Session window closed.,SUPPLEMENTAL,6950.0,6980.0,7010.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.2159,11.2719,4.5599,4.6719,0.056,none
2026-01-27T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6983.56,6980.0,995.0,Session window closed.,SUPPLEMENTAL,6950.0,6980.0,7010.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.2095,11.2655,4.5535,4.6655,0.056,none
2026-01-28T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6995.53,6985.0,996.0,Opened the primary butterfly corridor layer.,PRIMARY,6955.0,6985.0,7015.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,7000.47,6985.0,,Corridor drift started.,,,,,,,,,,,,,15.47,,,,,,,
2026-01-28T14:55:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6994.43,6985.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-28T15:00:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6994.82,6990.0,997.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6960.0,6990.0,7020.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T15:20:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6992.43,6990.0,998.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6960.0,6990.0,7020.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T16:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6971.25,6985.0,,Corridor drift started.,,,,,,,,,,,,,13.75,,,,,,,
2026-01-28T17:05:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6973.45,6985.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,11.55,6.0,,,,,,
2026-01-28T17:10:00+00:00,SPX,REBUILT,REBUILD,6977.83,6985.0,996.0,Removed prior layers for rebuild.,PRIMARY,6955.0,6985.0,7015.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.7313,10.7873,4.0753,4.1873,0.056,none
2026-01-28T17:10:00+00:00,SPX,REBUILT,REBUILD,6977.83,6990.0,997.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6960.0,6990.0,7020.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.1699,10.2259,3.5139,3.6259,0.056,none
2026-01-28T17:10:00+00:00,SPX,REBUILT,REBUILD,6977.83,6990.0,998.0,Removed prior layers for rebuild.,SUPPLEMENTAL,6960.0,6990.0,7020.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.1495,10.2055,3.4935,3.6055,0.056,none
2026-01-28T17:10:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6977.83,6985.0,999.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6955.0,6985.0,7015.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T17:20:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6971.7,6985.0,,Corridor drift started.,,,,,,,,,,,,,13.3,,,,,,,
2026-01-28T17:40:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6972.01,6980.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-28T17:45:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6972.57,6975.0,1000.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T17:55:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6971.65,6975.0,1001.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-28T19:25:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6964.43,6975.0,,Corridor drift started.,,,,,,,,,,,,,10.57,,,,,,,
2026-01-28T19:30:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6974.08,6975.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-28T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6978.33,6985.0,999.0,Session window closed.,PRIMARY,6955.0,6985.0,7015.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,10.8575,10.9135,4.2015,4.3135,0.056,none
2026-01-28T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6978.33,6975.0,1000.0,Session window closed.,SUPPLEMENTAL,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.1831,11.2391,4.5271,4.6391,0.056,none
2026-01-28T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6978.33,6975.0,1001.0,Session window closed.,SUPPLEMENTAL,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,11.1701,11.2261,4.5141,4.6261,0.056,none
2026-01-29T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6959.25,6975.0,1002.0,Opened the primary butterfly corridor layer.,PRIMARY,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-29T14:50:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6952.83,6975.0,,Corridor drift started.,,,,,,,,,,,,,22.17,,,,,,,
2026-01-29T15:10:00+00:00,SPX,ABORTED,DRIFTING,6914.03,6975.0,1002.0,Regime turned TREND_DOWN.,PRIMARY,6945.0,6975.0,7005.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,0.0,0.0,-6.656,-6.6,0.056,none
2026-01-29T18:55:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6929.01,6920.0,1003.0,Opened the primary butterfly corridor layer.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-29T19:00:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6933.18,6920.0,,Corridor drift started.,,,,,,,,,,,,,13.18,,,,,,,
2026-01-29T19:25:00+00:00,SPX,REBUILD_REQUESTED,REBUILD,6943.91,6925.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,,,18.91,6.0,,,,,,
2026-01-29T19:30:00+00:00,SPX,REBUILT,REBUILD,6936.75,6920.0,1003.0,Removed prior layers for rebuild.,PRIMARY,6890.0,6920.0,6950.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.5883,9.6443,2.9323,3.0443,0.056,none
2026-01-29T19:30:00+00:00,SPX,REBUILT,ACTIVE_CENTERED,6936.75,6930.0,1004.0,Established a fresh primary butterfly corridor layer.,PRIMARY,6900.0,6930.0,6960.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-29T19:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6938.1,6935.0,1005.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-29T19:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6940.14,6930.0,,Corridor drift started.,,,,,,,,,,,,,10.14,,,,,,,
2026-01-29T19:45:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6935.83,6930.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-29T19:50:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6939.7,6935.0,1006.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-29T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6949.28,6930.0,1004.0,Session window closed.,PRIMARY,6900.0,6930.0,6960.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.3447,9.4007,2.6887,2.8007,0.056,none
2026-01-29T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6949.28,6935.0,1005.0,Session window closed.,SUPPLEMENTAL,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.8735,9.9295,3.2175,3.3295,0.056,none
2026-01-29T20:35:00+00:00,SPX,SESSION_FLUSH,ACTIVE_CENTERED,6949.28,6935.0,1006.0,Session window closed.,SUPPLEMENTAL,6905.0,6935.0,6965.0,30.0,7.0,6.656,6.6,,0.056,1.0,100.0,,,9.8591,9.9151,3.2031,3.3151,0.056,none
2026-01-30T14:45:00+00:00,SPX,ENTER_PRIMARY,ACTIVE_CENTERED,6949.69,6940.0,1007.0,Opened the primary butterfly corridor layer.,PRIMARY,6910.0,6940.0,6970.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-30T15:05:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6955.37,6945.0,,Corridor drift started.,,,,,,,,,,,,,10.37,,,,,,,
2026-01-30T15:15:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6954.01,6945.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-30T15:25:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6935.97,6940.0,1008.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6910.0,6940.0,6970.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-30T15:35:00+00:00,SPX,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,6952.81,6950.0,1009.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,6920.0,6950.0,6980.0,30.0,7.0,6.656,6.6,0.056,0.056,1.0,100.0,,,,,,,,
2026-01-30T15:40:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6957.44,6945.0,,Corridor drift started.,,,,,,,,,,,,,12.44,,,,,,,
2026-01-30T15:50:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6949.11,6945.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-30T16:15:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6932.63,6945.0,,Corridor drift started.,,,,,,,,,,,,,12.37,,,,,,,
2026-01-30T16:35:00+00:00,SPX,DRIFT_RESOLVED,ACTIVE_CENTERED,6935.84,6945.0,,Drift resolved without rebuilding.,,,,,,,,,,,,,,,,,,,,
2026-01-30T16:55:00+00:00,SPX,DRIFT_STARTED,DRIFTING,6929.24,6945.0,,Corridor drift started.,,,,,,,,,,,,,15.76,,,,,,,
