timestamp,symbol,action,state,price,center_price,layer_id,detail,kind,lower_strike,body_strike,upper_strike,width,dte,entry_cost,friction_cost,close_value,realized_pnl,drift_distance,drift_count
2026-01-27T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,694.48,694.0,454.0,Opened the primary butterfly corridor layer.,PRIMARY,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-01-27T15:35:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,695.54,695.0,455.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,690.0,695.0,700.0,5.0,5.0,1.156,0.056,,,,
2026-01-27T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,696.02,694.0,454.0,Session window closed.,PRIMARY,689.0,694.0,699.0,5.0,5.0,1.156,,1.7476,0.5916,,
2026-01-27T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,696.02,695.0,455.0,Session window closed.,SUPPLEMENTAL,690.0,695.0,700.0,5.0,5.0,1.156,,1.8518,0.6958,,
2026-01-28T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,697.17,696.0,456.0,Opened the primary butterfly corridor layer.,PRIMARY,691.0,696.0,701.0,5.0,5.0,1.156,0.056,,,,
2026-01-28T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,697.69,697.0,457.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,692.0,697.0,702.0,5.0,5.0,1.156,0.056,,,,
2026-01-28T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,695.52,696.0,456.0,Session window closed.,PRIMARY,691.0,696.0,701.0,5.0,5.0,1.156,,1.9296,0.7736,,
2026-01-28T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,695.52,697.0,457.0,Session window closed.,SUPPLEMENTAL,692.0,697.0,702.0,5.0,5.0,1.156,,1.8101,0.6541,,
2026-01-29T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,693.67,695.0,458.0,Opened the primary butterfly corridor layer.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,0.056,,,,
2026-01-29T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,692.98,694.0,459.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-01-29T14:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,691.56,695.0,,Corridor drift started.,,,,,,,,,,,3.44,
2026-01-29T15:00:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,690.39,695.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.61,2.0
2026-01-29T15:05:00+00:00,SPY,REBUILT,REBUILD,690.11,695.0,458.0,Removed prior layers for rebuild.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,,1.3714,0.2154,,
2026-01-29T15:05:00+00:00,SPY,REBUILT,REBUILD,690.11,694.0,459.0,Removed prior layers for rebuild.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.4746,0.3186,,
2026-01-29T15:05:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,690.11,694.0,460.0,Established a fresh primary butterfly corridor layer.,PRIMARY,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-01-29T15:10:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,689.17,694.0,460.0,Regime turned TREND_DOWN.,PRIMARY,689.0,694.0,699.0,5.0,5.0,1.156,,1.3759,0.2199,,
2026-01-29T18:55:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,690.59,689.0,461.0,Opened the primary butterfly corridor layer.,PRIMARY,684.0,689.0,694.0,5.0,5.0,1.156,0.056,,,,
2026-01-29T19:00:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,691.0,690.0,462.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,685.0,690.0,695.0,5.0,5.0,1.156,0.056,,,,
2026-01-29T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,692.63,689.0,461.0,Session window closed.,PRIMARY,684.0,689.0,694.0,5.0,5.0,1.156,,1.5158,0.3598,,
2026-01-29T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,692.63,690.0,462.0,Session window closed.,SUPPLEMENTAL,685.0,690.0,695.0,5.0,5.0,1.156,,1.6221,0.4661,,
2026-01-30T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,692.59,692.0,463.0,Opened the primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-01-30T15:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,691.38,692.0,464.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-01-30T17:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,689.64,693.0,,Corridor drift started.,,,,,,,,,,,3.36,
2026-01-30T17:05:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,689.13,693.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.87,2.0
2026-01-30T17:10:00+00:00,SPY,REBUILT,REBUILD,689.11,692.0,463.0,Removed prior layers for rebuild.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.6042,0.4482,,
2026-01-30T17:10:00+00:00,SPY,REBUILT,REBUILD,689.11,692.0,464.0,Removed prior layers for rebuild.,SUPPLEMENTAL,687.0,692.0,697.0,5.0,5.0,1.156,,1.5962,0.4402,,
2026-01-30T17:10:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,689.11,692.0,465.0,Established a fresh primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-01-30T17:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,689.45,692.0,,Corridor drift started.,,,,,,,,,,,2.55,
2026-01-30T17:20:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,690.33,692.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-01-30T17:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,690.39,691.0,466.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,686.0,691.0,696.0,5.0,5.0,1.156,0.056,,,,
2026-01-30T18:15:00+00:00,SPY,DRIFT_STARTED,DRIFTING,688.12,691.0,,Corridor drift started.,,,,,,,,,,,2.88,
2026-01-30T18:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,689.47,691.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-01-30T18:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,687.95,691.0,,Corridor drift started.,,,,,,,,,,,3.05,
2026-01-30T18:35:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,688.63,690.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-01-30T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,690.58,692.0,465.0,Session window closed.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.7806,0.6246,,
2026-01-30T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,690.58,691.0,466.0,Session window closed.,SUPPLEMENTAL,686.0,691.0,696.0,5.0,5.0,1.156,,1.8865,0.7305,,
2026-02-02T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,692.87,691.0,467.0,Opened the primary butterfly corridor layer.,PRIMARY,686.0,691.0,696.0,5.0,5.0,1.156,0.056,,,,
2026-02-02T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,693.37,692.0,468.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-02T15:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,695.12,692.0,,Corridor drift started.,,,,,,,,,,,3.12,
2026-02-02T15:35:00+00:00,SPY,ABORTED,DRIFTING,695.7,691.0,467.0,Regime turned TREND_UP.,PRIMARY,686.0,691.0,696.0,5.0,5.0,1.156,,1.3948,0.2388,,
2026-02-02T15:35:00+00:00,SPY,ABORTED,DRIFTING,695.7,692.0,468.0,Regime turned TREND_UP.,SUPPLEMENTAL,687.0,692.0,697.0,5.0,5.0,1.156,,1.4993,0.3433,,
2026-02-02T15:50:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,695.01,692.0,469.0,Opened the primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-02T15:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,694.73,694.0,470.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-02T16:25:00+00:00,SPY,DRIFT_STARTED,DRIFTING,695.55,693.0,,Corridor drift started.,,,,,,,,,,,2.55,
2026-02-02T16:30:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,695.46,693.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-02T16:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,695.75,693.0,,Corridor drift started.,,,,,,,,,,,2.75,
2026-02-02T17:15:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,696.33,694.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-02T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,695.47,692.0,469.0,Session window closed.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.565,0.409,,
2026-02-02T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,695.47,694.0,470.0,Session window closed.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.7944,0.6384,,
2026-02-03T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,696.08,696.0,471.0,Opened the primary butterfly corridor layer.,PRIMARY,691.0,696.0,701.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T14:55:00+00:00,SPY,DRIFT_STARTED,DRIFTING,693.48,696.0,,Corridor drift started.,,,,,,,,,,,2.52,
2026-02-03T15:00:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,692.89,695.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-03T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,692.96,694.0,472.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T15:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,691.91,695.0,,Corridor drift started.,,,,,,,,,,,3.09,
2026-02-03T15:20:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,690.96,695.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.04,3.0
2026-02-03T15:25:00+00:00,SPY,REBUILT,REBUILD,692.21,696.0,471.0,Removed prior layers for rebuild.,PRIMARY,691.0,696.0,701.0,5.0,5.0,1.156,,1.489,0.333,,
2026-02-03T15:25:00+00:00,SPY,REBUILT,REBUILD,692.21,694.0,472.0,Removed prior layers for rebuild.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.6938,0.5378,,
2026-02-03T15:25:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,692.21,695.0,473.0,Established a fresh primary butterfly corridor layer.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T15:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,691.62,695.0,,Corridor drift started.,,,,,,,,,,,3.38,
2026-02-03T15:40:00+00:00,SPY,ABORTED,DRIFTING,691.35,695.0,473.0,Regime turned TREND_DOWN.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,,1.4995,0.3435,,
2026-02-03T15:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,692.75,695.0,474.0,Opened the primary butterfly corridor layer.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T15:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,692.84,694.0,475.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T16:00:00+00:00,SPY,DRIFT_STARTED,DRIFTING,692.32,695.0,,Corridor drift started.,,,,,,,,,,,2.68,
2026-02-03T16:05:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,692.17,694.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-03T16:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,690.91,694.0,,Corridor drift started.,,,,,,,,,,,3.09,
2026-02-03T17:00:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,690.49,694.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.51,9.0
2026-02-03T17:05:00+00:00,SPY,REBUILT,REBUILD,690.55,695.0,474.0,Removed prior layers for rebuild.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,,1.425,0.269,,
2026-02-03T17:05:00+00:00,SPY,REBUILT,REBUILD,690.55,694.0,475.0,Removed prior layers for rebuild.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.5307,0.3747,,
2026-02-03T17:05:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,690.55,693.0,476.0,Established a fresh primary butterfly corridor layer.,PRIMARY,688.0,693.0,698.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T17:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,689.12,693.0,,Corridor drift started.,,,,,,,,,,,3.88,
2026-02-03T17:30:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,688.15,692.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.85,5.0
2026-02-03T17:35:00+00:00,SPY,REBUILT,REBUILD,688.13,693.0,476.0,Removed prior layers for rebuild.,PRIMARY,688.0,693.0,698.0,5.0,5.0,1.156,,1.3746,0.2186,,
2026-02-03T17:35:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,688.13,692.0,477.0,Established a fresh primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T17:40:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,687.63,692.0,477.0,Regime turned TREND_DOWN.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.4235,0.2675,,
2026-02-03T20:15:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,687.22,687.0,478.0,Opened the primary butterfly corridor layer.,PRIMARY,682.0,687.0,692.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T20:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,688.8,688.0,479.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,683.0,688.0,693.0,5.0,5.0,1.156,0.056,,,,
2026-02-03T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,689.05,687.0,478.0,Session window closed.,PRIMARY,682.0,687.0,692.0,5.0,5.0,1.156,,1.6668,0.5108,,
2026-02-03T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,689.05,688.0,479.0,Session window closed.,SUPPLEMENTAL,683.0,688.0,693.0,5.0,5.0,1.156,,1.7666,0.6106,,
2026-02-04T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,691.01,688.0,480.0,Opened the primary butterfly corridor layer.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T14:50:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,690.18,689.0,481.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,684.0,689.0,694.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T16:40:00+00:00,SPY,DRIFT_STARTED,DRIFTING,685.42,689.0,,Corridor drift started.,,,,,,,,,,,3.58,
2026-02-04T16:45:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,684.82,689.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.18,2.0
2026-02-04T16:50:00+00:00,SPY,REBUILT,REBUILD,685.43,688.0,480.0,Removed prior layers for rebuild.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,,1.6349,0.4789,,
2026-02-04T16:50:00+00:00,SPY,REBUILT,REBUILD,685.43,689.0,481.0,Removed prior layers for rebuild.,SUPPLEMENTAL,684.0,689.0,694.0,5.0,5.0,1.156,,1.5256,0.3696,,
2026-02-04T16:50:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,685.43,689.0,482.0,Established a fresh primary butterfly corridor layer.,PRIMARY,684.0,689.0,694.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T16:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,686.59,688.0,483.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,683.0,688.0,693.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T17:05:00+00:00,SPY,DRIFT_STARTED,DRIFTING,686.47,689.0,,Corridor drift started.,,,,,,,,,,,2.53,
2026-02-04T17:10:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,686.78,689.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-04T17:25:00+00:00,SPY,DRIFT_STARTED,DRIFTING,683.7,688.0,,Corridor drift started.,,,,,,,,,,,4.3,
2026-02-04T17:30:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,683.65,688.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,4.35,2.0
2026-02-04T17:35:00+00:00,SPY,REBUILT,REBUILD,682.45,689.0,482.0,Removed prior layers for rebuild.,PRIMARY,684.0,689.0,694.0,5.0,5.0,1.156,,0.0,-1.156,,
2026-02-04T17:35:00+00:00,SPY,REBUILT,REBUILD,682.45,688.0,483.0,Removed prior layers for rebuild.,SUPPLEMENTAL,683.0,688.0,693.0,5.0,5.0,1.156,,0.0,-1.156,,
2026-02-04T17:35:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,682.45,688.0,484.0,Established a fresh primary butterfly corridor layer.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T17:40:00+00:00,SPY,ABORTED,ACTIVE_CENTERED,683.09,688.0,484.0,Regime turned TREND_DOWN.,PRIMARY,683.0,688.0,693.0,5.0,5.0,1.156,,1.3677,0.2117,,
2026-02-04T19:40:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,686.58,684.0,485.0,Opened the primary butterfly corridor layer.,PRIMARY,679.0,684.0,689.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T19:45:00+00:00,SPY,DRIFT_STARTED,DRIFTING,687.27,684.0,,Corridor drift started.,,,,,,,,,,,3.27,
2026-02-04T20:10:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,687.49,685.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-04T20:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,687.41,686.0,486.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,681.0,686.0,691.0,5.0,5.0,1.156,0.056,,,,
2026-02-04T20:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,687.8,685.0,,Corridor drift started.,,,,,,,,,,,2.8,
2026-02-04T20:35:00+00:00,SPY,SESSION_FLUSH,DRIFTING,688.2,684.0,485.0,Session window closed.,PRIMARY,679.0,684.0,689.0,5.0,5.0,1.156,,1.4481,0.2921,,
2026-02-04T20:35:00+00:00,SPY,SESSION_FLUSH,DRIFTING,688.2,686.0,486.0,Session window closed.,SUPPLEMENTAL,681.0,686.0,691.0,5.0,5.0,1.156,,1.6512,0.4952,,
2026-02-05T18:25:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,679.15,679.0,487.0,Opened the primary butterfly corridor layer.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,,
2026-02-05T18:55:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,678.3,679.0,488.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,674.0,679.0,684.0,5.0,5.0,1.156,0.056,,,,
2026-02-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,677.73,679.0,487.0,Session window closed.,PRIMARY,674.0,679.0,684.0,5.0,5.0,1.156,,1.7773,0.6213,,
2026-02-05T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,677.73,679.0,488.0,Session window closed.,SUPPLEMENTAL,674.0,679.0,684.0,5.0,5.0,1.156,,1.7693,0.6133,,
2026-02-06T18:30:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,688.95,687.0,489.0,Opened the primary butterfly corridor layer.,PRIMARY,682.0,687.0,692.0,5.0,5.0,1.156,0.056,,,,
2026-02-06T18:45:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,689.51,689.0,490.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,684.0,689.0,694.0,5.0,5.0,1.156,0.056,,,,
2026-02-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,690.04,687.0,489.0,Session window closed.,PRIMARY,682.0,687.0,692.0,5.0,5.0,1.156,,1.5839,0.4279,,
2026-02-06T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,690.04,689.0,490.0,Session window closed.,SUPPLEMENTAL,684.0,689.0,694.0,5.0,5.0,1.156,,1.7968,0.6408,,
2026-02-09T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,691.24,690.0,491.0,Opened the primary butterfly corridor layer.,PRIMARY,685.0,690.0,695.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T15:05:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,691.6,691.0,492.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,686.0,691.0,696.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T15:40:00+00:00,SPY,DRIFT_STARTED,DRIFTING,693.54,691.0,,Corridor drift started.,,,,,,,,,,,2.54,
2026-02-09T16:00:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,694.55,691.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.55,5.0
2026-02-09T16:05:00+00:00,SPY,REBUILT,REBUILD,694.18,690.0,491.0,Removed prior layers for rebuild.,PRIMARY,685.0,690.0,695.0,5.0,5.0,1.156,,1.4538,0.2978,,
2026-02-09T16:05:00+00:00,SPY,REBUILT,REBUILD,694.18,691.0,492.0,Removed prior layers for rebuild.,SUPPLEMENTAL,686.0,691.0,696.0,5.0,5.0,1.156,,1.5567,0.4007,,
2026-02-09T16:05:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,694.18,691.0,493.0,Established a fresh primary butterfly corridor layer.,PRIMARY,686.0,691.0,696.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T16:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,694.31,691.0,,Corridor drift started.,,,,,,,,,,,3.31,
2026-02-09T16:20:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,694.51,691.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.51,3.0
2026-02-09T16:25:00+00:00,SPY,REBUILT,REBUILD,694.69,691.0,493.0,Removed prior layers for rebuild.,PRIMARY,686.0,691.0,696.0,5.0,5.0,1.156,,1.4962,0.3402,,
2026-02-09T16:25:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,694.69,692.0,494.0,Established a fresh primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T16:30:00+00:00,SPY,DRIFT_STARTED,DRIFTING,694.59,692.0,,Corridor drift started.,,,,,,,,,,,2.59,
2026-02-09T17:00:00+00:00,SPY,REBUILD_REQUESTED,REBUILD,695.51,692.0,,Requested corridor rebuild after sustained drift.,,,,,,,,,,,3.51,7.0
2026-02-09T17:05:00+00:00,SPY,REBUILT,REBUILD,695.38,692.0,494.0,Removed prior layers for rebuild.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.532,0.376,,
2026-02-09T17:05:00+00:00,SPY,REBUILT,ACTIVE_CENTERED,695.38,692.0,495.0,Established a fresh primary butterfly corridor layer.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T17:10:00+00:00,SPY,DRIFT_STARTED,DRIFTING,695.48,692.0,,Corridor drift started.,,,,,,,,,,,3.48,
2026-02-09T17:25:00+00:00,SPY,DRIFT_RESOLVED,ACTIVE_CENTERED,695.14,693.0,,Drift resolved without rebuilding.,,,,,,,,,,,,
2026-02-09T17:30:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,695.14,694.0,496.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-09T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,694.56,692.0,495.0,Session window closed.,PRIMARY,687.0,692.0,697.0,5.0,5.0,1.156,,1.6541,0.4981,,
2026-02-09T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,694.56,694.0,496.0,Session window closed.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.8709,0.7149,,
2026-02-10T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,693.94,695.0,497.0,Opened the primary butterfly corridor layer.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,0.056,,,,
2026-02-10T18:25:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,693.44,694.0,498.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,692.95,695.0,497.0,Session window closed.,PRIMARY,690.0,695.0,700.0,5.0,5.0,1.156,,1.744,0.588,,
2026-02-10T20:35:00+00:00,SPY,SESSION_FLUSH,ACTIVE_CENTERED,692.95,694.0,498.0,Session window closed.,SUPPLEMENTAL,689.0,694.0,699.0,5.0,5.0,1.156,,1.8012,0.6452,,
2026-02-11T14:45:00+00:00,SPY,ENTER_PRIMARY,ACTIVE_CENTERED,695.65,694.0,499.0,Opened the primary butterfly corridor layer.,PRIMARY,689.0,694.0,699.0,5.0,5.0,1.156,0.056,,,,
2026-02-11T15:15:00+00:00,SPY,ADD_SUPPLEMENTAL,ACTIVE_CENTERED,690.77,692.0,500.0,Added a supplemental butterfly layer near the edge of the corridor.,SUPPLEMENTAL,687.0,692.0,697.0,5.0,5.0,1.156,0.056,,,,
2026-02-11T15:20:00+00:00,SPY,DRIFT_STARTED,DRIFTING,689.59,693.0,,Corridor drift started.,,,,,,,,,,,3.41,
